age,annual_income,credit_score,debt_to_income_ratio,credit_utilization_rate,payment_history_score,loan_amount,employment_length_years,revolving_balance,num_credit_lines,home_ownership,loan_intent,default_risk
67,90700.0,719,0.346,0.143,75.2,8900.0,10,4369.0,5,RENT,PERSONAL,0
31,70500.0,634,0.085,0.41,94.1,28600.0,6,4848.0,9,MORTGAGE,PERSONAL,0
65,32900.0,792,0.006,0.152,70.7,26100.0,11,1838.0,6,RENT,PERSONAL,1
53,59800.0,531,0.256,0.302,89.0,5300.0,4,3504.0,7,MORTGAGE,DEBTCONSOLIDATION,0
37,43500.0,630,0.211,0.572,95.2,6800.0,5,3942.0,5,RENT,MEDICAL,1
26,48700.0,579,0.329,0.354,87.9,3800.0,4,6830.0,5,RENT,EDUCATION,0
24,47800.0,700,0.149,0.52,67.5,17300.0,3,5084.0,10,RENT,PERSONAL,1
40,33300.0,586,0.2,0.204,83.4,15200.0,5,2101.0,4,MORTGAGE,PERSONAL,0
67,18500.0,702,0.085,0.605,92.7,16200.0,4,2908.0,4,RENT,MEDICAL,1
47,40100.0,656,0.378,0.132,78.5,9800.0,6,640.0,5,OWN,MEDICAL,0
35,67200.0,634,0.37,0.477,71.8,21200.0,13,7216.0,4,OWN,PERSONAL,0
26,26700.0,699,0.396,0.316,71.3,10900.0,2,650.0,6,MORTGAGE,PERSONAL,1
67,60400.0,649,0.156,0.203,85.9,26100.0,2,3655.0,5,RENT,VENTURE,1
34,187200.0,588,0.213,0.607,78.0,6200.0,0,26320.0,7,RENT,EDUCATION,1
31,110600.0,850,0.027,0.469,74.6,24600.0,3,4815.0,1,RENT,EDUCATION,0
59,160500.0,633,0.135,0.551,56.8,18100.0,0,28155.0,2,MORTGAGE,MEDICAL,1
29,75700.0,503,0.075,0.511,100.0,21200.0,6,12827.0,5,MORTGAGE,PERSONAL,0
46,120600.0,606,0.211,0.15,78.2,10600.0,7,5551.0,5,RENT,PERSONAL,0
36,38800.0,574,0.277,0.437,91.8,45600.0,6,2801.0,7,MORTGAGE,EDUCATION,1
25,40700.0,731,0.261,0.457,98.1,8100.0,3,5638.0,7,RENT,EDUCATION,0
30,18000.0,694,0.242,0.279,100.0,66000.0,3,1267.0,5,MORTGAGE,EDUCATION,1
23,122000.0,699,0.244,0.428,90.2,18300.0,5,12551.0,6,MORTGAGE,MEDICAL,0
33,150900.0,642,0.259,0.6,86.0,29800.0,4,25085.0,7,MORTGAGE,DEBTCONSOLIDATION,0
63,43000.0,649,0.213,0.223,63.4,37000.0,6,2594.0,5,RENT,DEBTCONSOLIDATION,1
50,51400.0,642,0.132,0.61,57.7,23100.0,11,10337.0,5,MORTGAGE,PERSONAL,0
65,38100.0,663,0.076,0.308,53.4,49700.0,3,4636.0,7,MORTGAGE,EDUCATION,1
26,75300.0,732,0.246,0.78,80.0,25900.0,0,17867.0,5,RENT,PERSONAL,1
37,117600.0,695,0.059,0.74,70.0,22300.0,0,17807.0,4,MORTGAGE,MEDICAL,1
65,21000.0,707,0.259,0.543,76.2,18600.0,2,2413.0,8,RENT,EDUCATION,1
39,76500.0,707,0.341,0.521,99.2,17500.0,3,2401.0,7,RENT,EDUCATION,1
62,50700.0,736,0.116,0.378,88.2,29300.0,1,2031.0,6,MORTGAGE,PERSONAL,0
55,64100.0,691,0.24,0.533,81.8,7400.0,3,4437.0,4,MORTGAGE,DEBTCONSOLIDATION,0
66,78900.0,696,0.362,0.229,84.3,12000.0,0,7166.0,5,RENT,VENTURE,0
46,53500.0,759,0.038,0.374,73.6,19100.0,1,6345.0,6,MORTGAGE,PERSONAL,0
25,56300.0,620,0.121,0.386,76.3,8000.0,6,2163.0,4,OWN,PERSONAL,0
49,52700.0,605,0.098,0.239,65.4,26300.0,21,2827.0,6,RENT,PERSONAL,0
57,107200.0,581,0.152,0.441,91.3,11500.0,1,5897.0,7,RENT,MEDICAL,0
40,77000.0,683,0.255,0.519,100.0,5500.0,2,6161.0,4,MORTGAGE,DEBTCONSOLIDATION,0
41,68300.0,530,0.305,0.422,98.3,8700.0,2,7540.0,7,RENT,VENTURE,0
30,27900.0,704,0.035,0.615,82.3,26200.0,1,4455.0,10,RENT,MEDICAL,1
25,47700.0,661,0.186,0.375,93.5,6400.0,1,6352.0,9,RENT,VENTURE,0
56,102700.0,755,0.035,0.095,88.5,6800.0,0,1050.0,13,MORTGAGE,MEDICAL,0
26,61200.0,619,0.448,0.558,84.1,19200.0,11,7653.0,7,RENT,VENTURE,1
46,88900.0,654,0.445,0.6,86.2,5300.0,5,13847.0,7,MORTGAGE,DEBTCONSOLIDATION,1
24,172800.0,754,0.15,0.718,66.2,19900.0,1,46609.0,10,RENT,MEDICAL,1
59,111700.0,773,0.053,0.379,76.2,3200.0,1,9769.0,9,RENT,MEDICAL,1
59,63300.0,618,0.137,0.498,73.8,18600.0,4,5335.0,9,MORTGAGE,MEDICAL,0
55,44100.0,683,0.046,0.425,63.9,12500.0,5,2854.0,2,RENT,DEBTCONSOLIDATION,0
21,18000.0,692,0.207,0.142,88.9,41900.0,1,321.0,6,OWN,MEDICAL,1
44,54100.0,698,0.192,0.47,90.4,3400.0,2,9836.0,7,RENT,PERSONAL,0
56,49200.0,650,0.29,0.377,51.6,8500.0,1,4842.0,9,MORTGAGE,DEBTCONSOLIDATION,1
26,75700.0,766,0.115,0.485,81.8,19200.0,0,5736.0,5,MORTGAGE,PERSONAL,0
61,54600.0,528,0.111,0.639,77.9,12900.0,2,10843.0,5,MORTGAGE,PERSONAL,0
66,49400.0,638,0.114,0.462,74.5,9400.0,3,3452.0,9,RENT,PERSONAL,0
64,20600.0,703,0.105,0.611,62.2,3900.0,5,2849.0,7,RENT,PERSONAL,1
51,34100.0,704,0.212,0.485,82.7,17900.0,2,977.0,5,MORTGAGE,MEDICAL,0
40,79700.0,771,0.266,0.52,82.2,65200.0,20,14352.0,6,RENT,DEBTCONSOLIDATION,1
44,167600.0,759,0.254,0.696,77.5,8000.0,4,44886.0,7,RENT,PERSONAL,1
45,56500.0,648,0.325,0.566,91.7,14100.0,10,11289.0,6,RENT,PERSONAL,1
56,72900.0,767,0.229,0.237,91.2,17100.0,12,1899.0,3,RENT,EDUCATION,0
41,106000.0,616,0.155,0.363,59.6,10100.0,8,13038.0,8,MORTGAGE,EDUCATION,0
50,36800.0,739,0.402,0.596,91.2,13000.0,1,3760.0,4,RENT,DEBTCONSOLIDATION,1
44,74600.0,805,0.252,0.818,70.5,6500.0,2,23048.0,9,RENT,VENTURE,1
64,38400.0,761,0.045,0.504,78.7,5100.0,0,2994.0,8,OWN,PERSONAL,0
62,100600.0,677,0.337,0.232,100.0,38300.0,3,1897.0,11,MORTGAGE,EDUCATION,0
50,65600.0,645,0.054,0.62,81.5,12300.0,1,14175.0,6,RENT,MEDICAL,1
42,71600.0,555,0.109,0.206,94.3,19600.0,0,1340.0,14,RENT,PERSONAL,0
48,37400.0,693,0.302,0.552,79.0,18200.0,9,4944.0,6,MORTGAGE,VENTURE,0
27,91500.0,586,0.164,0.557,93.2,6900.0,5,9254.0,9,MORTGAGE,DEBTCONSOLIDATION,0
55,209200.0,610,0.09,0.286,81.3,5400.0,35,18841.0,5,MORTGAGE,DEBTCONSOLIDATION,0
48,32700.0,580,0.134,0.37,78.8,8700.0,3,3776.0,5,RENT,PERSONAL,1
34,48800.0,635,0.319,0.17,83.5,15600.0,2,2668.0,4,RENT,DEBTCONSOLIDATION,1
30,68800.0,667,0.107,0.467,68.6,7500.0,1,2318.0,5,MORTGAGE,MEDICAL,0
36,96000.0,690,0.133,0.2,75.8,9600.0,2,6728.0,2,RENT,MEDICAL,0
36,42800.0,624,0.486,0.304,89.3,3300.0,1,2774.0,9,MORTGAGE,MEDICAL,0
51,18000.0,750,0.163,0.275,92.1,13000.0,23,627.0,6,RENT,EDUCATION,0
62,135300.0,654,0.111,0.397,71.1,14100.0,1,8305.0,5,MORTGAGE,VENTURE,0
45,94500.0,610,0.454,0.403,100.0,13300.0,0,13937.0,9,RENT,EDUCATION,0
33,21000.0,686,0.254,0.558,100.0,6600.0,0,610.0,5,MORTGAGE,VENTURE,0
26,41600.0,817,0.355,0.404,70.9,6700.0,11,5556.0,5,MORTGAGE,DEBTCONSOLIDATION,0
64,153400.0,695,0.169,0.108,76.5,6200.0,5,6186.0,4,RENT,PERSONAL,0
29,142700.0,642,0.238,0.617,81.6,9900.0,7,12108.0,5,RENT,EDUCATION,0
65,105200.0,555,0.407,0.554,96.6,8100.0,1,19681.0,5,MORTGAGE,PERSONAL,0
56,53900.0,653,0.325,0.592,88.9,35900.0,4,3395.0,4,RENT,EDUCATION,1
63,62900.0,687,0.258,0.521,78.3,47300.0,6,1825.0,7,RENT,EDUCATION,1
40,55400.0,640,0.131,0.902,66.8,25200.0,1,13072.0,4,RENT,VENTURE,1
38,117800.0,545,0.187,0.63,58.5,14300.0,6,20496.0,9,RENT,EDUCATION,1
63,35400.0,606,0.27,0.367,85.4,10700.0,4,1332.0,9,MORTGAGE,DEBTCONSOLIDATION,0
41,36900.0,779,0.132,0.346,100.0,7400.0,1,2928.0,7,MORTGAGE,EDUCATION,0
24,109800.0,777,0.128,0.312,82.0,14000.0,0,6335.0,8,MORTGAGE,MEDICAL,0
53,58300.0,603,0.306,0.465,87.0,11900.0,1,2079.0,6,MORTGAGE,EDUCATION,0
47,136900.0,720,0.305,0.153,84.5,6500.0,4,4770.0,7,RENT,PERSONAL,0
27,40000.0,581,0.18,0.104,62.3,7700.0,4,1060.0,7,MORTGAGE,VENTURE,0
26,57900.0,775,0.103,0.466,100.0,3400.0,3,3400.0,6,RENT,EDUCATION,0
35,34400.0,688,0.365,0.502,72.5,6600.0,1,5335.0,2,RENT,MEDICAL,1
38,60100.0,741,0.243,0.161,72.4,17700.0,2,730.0,10,RENT,MEDICAL,1
52,24700.0,541,0.1,0.74,87.6,27500.0,0,4439.0,4,MORTGAGE,MEDICAL,1
31,44700.0,720,0.477,0.237,73.4,19300.0,5,1655.0,7,OWN,EDUCATION,0
40,25300.0,669,0.287,0.625,66.4,9400.0,10,3204.0,7,MORTGAGE,PERSONAL,1
44,90800.0,733,0.103,0.289,93.6,4200.0,3,9518.0,6,RENT,PERSONAL,0
35,92000.0,738,0.111,0.447,83.5,5800.0,1,11699.0,3,MORTGAGE,MEDICAL,0
27,21200.0,674,0.12,0.515,93.5,18200.0,8,1115.0,2,RENT,EDUCATION,1
41,133300.0,624,0.235,0.349,77.6,17800.0,1,16757.0,2,RENT,MEDICAL,1
62,267900.0,728,0.115,0.274,76.5,8500.0,4,13249.0,5,RENT,VENTURE,0
46,61500.0,665,0.245,0.223,85.0,10100.0,0,2324.0,8,RENT,MEDICAL,1
64,40800.0,604,0.25,0.185,86.2,51400.0,6,1702.0,7,RENT,MEDICAL,1
34,326000.0,600,0.091,0.19,74.3,3900.0,3,7548.0,5,RENT,DEBTCONSOLIDATION,0
57,27100.0,559,0.157,0.35,72.9,13500.0,2,3509.0,10,MORTGAGE,EDUCATION,0
41,60600.0,631,0.14,0.681,92.9,5700.0,13,8822.0,6,MORTGAGE,PERSONAL,0
38,66700.0,752,0.172,0.328,86.0,6000.0,3,4109.0,6,MORTGAGE,DEBTCONSOLIDATION,0
25,134200.0,683,0.09,0.856,85.3,17900.0,0,12618.0,8,MORTGAGE,PERSONAL,0
23,74300.0,630,0.122,0.248,58.3,43800.0,16,6098.0,7,RENT,MEDICAL,1
43,44400.0,730,0.095,0.072,85.1,20600.0,0,1226.0,8,OWN,DEBTCONSOLIDATION,0
46,33800.0,607,0.203,0.773,86.5,39900.0,3,9258.0,5,OWN,VENTURE,1
57,48800.0,677,0.164,0.561,78.2,3500.0,5,2916.0,6,MORTGAGE,DEBTCONSOLIDATION,0
44,32700.0,656,0.377,0.565,88.8,18800.0,11,5784.0,2,OWN,EDUCATION,0
39,61600.0,728,0.366,0.162,73.7,25200.0,5,1212.0,7,RENT,MEDICAL,1
45,42700.0,551,0.203,0.337,86.1,11300.0,8,915.0,5,MORTGAGE,PERSONAL,0
41,24400.0,606,0.295,0.493,63.7,23900.0,7,2641.0,5,MORTGAGE,VENTURE,1
32,127100.0,547,0.237,0.7,92.9,75000.0,1,25324.0,3,MORTGAGE,VENTURE,1
61,44400.0,650,0.088,0.451,72.7,14800.0,6,1872.0,6,MORTGAGE,MEDICAL,1
53,28000.0,760,0.146,0.155,87.2,10200.0,5,1137.0,4,MORTGAGE,DEBTCONSOLIDATION,0
24,54100.0,632,0.177,0.123,96.9,29600.0,1,2298.0,5,RENT,PERSONAL,0
62,62400.0,631,0.222,0.761,93.8,29000.0,0,5848.0,3,MORTGAGE,PERSONAL,1
27,21000.0,735,0.181,0.412,87.2,11100.0,6,1728.0,6,MORTGAGE,PERSONAL,0
42,73100.0,750,0.272,0.336,91.9,9100.0,17,5516.0,3,MORTGAGE,DEBTCONSOLIDATION,0
53,31900.0,663,0.106,0.5,99.9,29000.0,6,5438.0,5,MORTGAGE,PERSONAL,0
37,167100.0,721,0.4,0.742,83.4,9800.0,6,39674.0,7,MORTGAGE,PERSONAL,0
44,82000.0,589,0.241,0.675,93.6,12900.0,0,17671.0,5,MORTGAGE,VENTURE,0
54,47100.0,773,0.287,0.691,67.9,16500.0,1,9362.0,6,RENT,VENTURE,1
48,38300.0,831,0.05,0.552,73.3,11700.0,4,5628.0,8,MORTGAGE,PERSONAL,0
63,56200.0,709,0.234,0.405,100.0,13600.0,0,5192.0,10,MORTGAGE,VENTURE,0
61,86500.0,513,0.406,0.571,79.0,7500.0,5,8859.0,4,RENT,EDUCATION,1
59,59000.0,628,0.11,0.258,75.7,19800.0,0,3495.0,6,RENT,PERSONAL,1
42,52600.0,715,0.224,0.479,78.6,10100.0,2,8788.0,1,RENT,PERSONAL,1
37,62000.0,638,0.201,0.359,73.5,39100.0,1,5558.0,13,RENT,PERSONAL,1
54,41700.0,765,0.176,0.473,80.0,14500.0,0,7790.0,4,RENT,DEBTCONSOLIDATION,1
26,48700.0,714,0.186,0.076,69.4,27500.0,4,370.0,3,MORTGAGE,EDUCATION,0
66,18000.0,617,0.065,0.3,75.2,20800.0,2,1104.0,4,RENT,EDUCATION,1
26,107400.0,672,0.264,0.202,82.9,29300.0,0,2606.0,6,MORTGAGE,VENTURE,0
54,71600.0,602,0.114,0.762,100.0,9800.0,2,9700.0,4,RENT,MEDICAL,1
21,37600.0,656,0.262,0.225,81.5,5800.0,4,2761.0,8,MORTGAGE,DEBTCONSOLIDATION,0
30,187100.0,628,0.314,0.607,61.3,7100.0,0,38463.0,2,MORTGAGE,PERSONAL,1
41,63100.0,758,0.121,0.213,94.1,6800.0,4,821.0,21,MORTGAGE,PERSONAL,0
25,32200.0,828,0.214,0.544,91.7,7500.0,1,6721.0,7,MORTGAGE,DEBTCONSOLIDATION,0
22,100100.0,562,0.468,0.554,72.5,5900.0,1,19695.0,4,RENT,DEBTCONSOLIDATION,1
42,76000.0,525,0.222,0.505,91.5,12300.0,7,14075.0,10,RENT,EDUCATION,0
22,75900.0,651,0.18,0.172,80.4,22500.0,3,2374.0,7,RENT,PERSONAL,0
30,46400.0,556,0.135,0.285,99.3,5400.0,2,2961.0,4,MORTGAGE,PERSONAL,0
54,78500.0,673,0.197,0.217,100.0,8300.0,8,1856.0,8,RENT,PERSONAL,0
36,51200.0,726,0.063,0.075,86.8,27300.0,12,725.0,6,MORTGAGE,VENTURE,0
59,83600.0,782,0.221,0.527,91.2,4500.0,1,4148.0,3,MORTGAGE,EDUCATION,0
42,19100.0,685,0.191,0.731,100.0,13400.0,0,4917.0,6,RENT,EDUCATION,1
32,46200.0,655,0.106,0.917,93.5,20200.0,3,10735.0,7,RENT,EDUCATION,1
44,168300.0,521,0.069,0.699,87.5,57500.0,6,11481.0,4,MORTGAGE,PERSONAL,0
67,37800.0,671,0.125,0.499,80.7,2600.0,4,6746.0,5,MORTGAGE,PERSONAL,0
60,41700.0,675,0.091,0.225,68.4,5300.0,5,733.0,6,RENT,MEDICAL,1
58,45800.0,717,0.248,0.441,78.7,16400.0,5,7563.0,14,RENT,PERSONAL,0
30,28900.0,616,0.037,0.665,79.2,10300.0,15,1672.0,6,RENT,MEDICAL,1
55,18000.0,637,0.054,0.442,82.3,2000.0,10,2397.0,5,RENT,EDUCATION,0
52,52100.0,559,0.315,0.19,60.0,9800.0,0,2731.0,6,RENT,EDUCATION,1
27,65000.0,498,0.129,0.633,77.7,7100.0,3,13329.0,1,RENT,PERSONAL,1
41,58000.0,586,0.283,0.381,78.9,4200.0,3,5473.0,6,MORTGAGE,VENTURE,1
40,54900.0,552,0.068,0.17,65.3,10200.0,3,1610.0,12,MORTGAGE,MEDICAL,0
46,61400.0,695,0.362,0.228,86.9,5300.0,13,2044.0,8,MORTGAGE,VENTURE,0
24,110600.0,631,0.22,0.185,93.1,7300.0,1,7794.0,7,MORTGAGE,MEDICAL,0
66,53400.0,629,0.225,0.339,82.0,33200.0,4,3701.0,3,MORTGAGE,MEDICAL,0
42,42400.0,596,0.175,0.488,67.1,49300.0,11,7134.0,6,MORTGAGE,PERSONAL,1
35,50600.0,427,0.088,0.428,80.8,7100.0,0,6564.0,6,OWN,EDUCATION,0
60,84800.0,783,0.154,0.279,90.8,14500.0,10,6616.0,3,RENT,MEDICAL,0
41,139700.0,594,0.275,0.404,90.4,20700.0,7,21995.0,4,MORTGAGE,PERSONAL,0
35,41100.0,639,0.119,0.133,81.4,7400.0,1,1355.0,10,RENT,VENTURE,0
42,63500.0,560,0.042,0.226,86.9,6800.0,1,4399.0,6,OWN,DEBTCONSOLIDATION,0
48,73400.0,742,0.176,0.506,74.4,20900.0,1,12902.0,9,MORTGAGE,DEBTCONSOLIDATION,0
34,33000.0,680,0.124,0.436,90.9,11400.0,1,951.0,7,RENT,DEBTCONSOLIDATION,0
47,60600.0,608,0.249,0.336,77.1,11500.0,5,8118.0,11,MORTGAGE,DEBTCONSOLIDATION,0
61,24800.0,640,0.231,0.23,72.8,5900.0,20,809.0,4,MORTGAGE,PERSONAL,0
60,20700.0,795,0.079,0.111,93.4,6500.0,0,680.0,12,MORTGAGE,EDUCATION,0
48,74600.0,664,0.264,0.232,83.6,14000.0,1,6642.0,2,MORTGAGE,VENTURE,0
46,47600.0,656,0.256,0.39,83.0,9800.0,1,5887.0,9,RENT,PERSONAL,0
22,67600.0,599,0.301,0.02,88.4,14200.0,13,176.0,7,MORTGAGE,PERSONAL,0
45,59200.0,527,0.282,0.255,81.2,25800.0,4,2669.0,6,RENT,MEDICAL,1
23,33300.0,657,0.273,0.294,70.8,14800.0,1,1909.0,8,MORTGAGE,EDUCATION,0
28,58300.0,694,0.343,0.438,79.3,8500.0,8,6517.0,6,RENT,VENTURE,1
64,28600.0,752,0.381,0.66,64.1,25200.0,12,4927.0,6,RENT,EDUCATION,1
53,137900.0,501,0.216,0.556,96.1,13100.0,2,24977.0,9,RENT,PERSONAL,0
62,26500.0,585,0.242,0.393,68.7,33400.0,0,3654.0,5,RENT,DEBTCONSOLIDATION,1
55,53200.0,626,0.127,0.293,100.0,8100.0,1,1268.0,5,OWN,VENTURE,0
26,32000.0,669,0.067,0.494,72.5,12300.0,1,2302.0,8,OWN,MEDICAL,0
59,84300.0,659,0.25,0.238,89.4,10500.0,1,3416.0,8,MORTGAGE,DEBTCONSOLIDATION,0
43,49100.0,660,0.244,0.267,100.0,14400.0,0,717.0,8,MORTGAGE,PERSONAL,0
45,43900.0,700,0.225,0.297,85.1,15700.0,10,2558.0,8,RENT,EDUCATION,0
63,99900.0,602,0.341,0.318,78.1,13300.0,0,5578.0,6,RENT,PERSONAL,0
39,60900.0,740,0.041,0.445,82.4,23500.0,2,6338.0,5,RENT,PERSONAL,0
25,81600.0,702,0.274,0.674,71.6,17800.0,0,4678.0,7,RENT,VENTURE,1
31,33200.0,646,0.08,0.297,57.7,73900.0,1,1922.0,3,RENT,MEDICAL,1
32,25800.0,790,0.261,0.611,89.2,75000.0,6,4084.0,13,RENT,EDUCATION,1
30,63900.0,786,0.041,0.835,57.7,8200.0,1,17679.0,5,RENT,DEBTCONSOLIDATION,0
28,49400.0,739,0.232,0.618,65.6,9200.0,33,9716.0,4,MORTGAGE,MEDICAL,0
44,87200.0,443,0.494,0.677,82.7,5400.0,0,11317.0,6,RENT,MEDICAL,1
48,57100.0,788,0.148,0.248,74.1,41300.0,0,2639.0,5,RENT,VENTURE,1
61,67700.0,729,0.126,0.359,87.9,9800.0,7,1534.0,3,MORTGAGE,PERSONAL,0
56,22600.0,820,0.312,0.499,100.0,15900.0,18,890.0,7,RENT,EDUCATION,0
57,185900.0,762,0.263,0.812,78.9,5700.0,15,53639.0,8,RENT,DEBTCONSOLIDATION,1
41,54300.0,788,0.122,0.349,74.7,14500.0,8,6293.0,5,MORTGAGE,PERSONAL,0
28,91000.0,735,0.213,0.557,100.0,3900.0,18,2908.0,8,RENT,DEBTCONSOLIDATION,0
29,36300.0,771,0.211,0.479,90.2,30800.0,9,6241.0,9,RENT,MEDICAL,1
67,72000.0,819,0.273,0.139,93.1,48200.0,0,2651.0,12,RENT,DEBTCONSOLIDATION,0
35,27400.0,686,0.321,0.206,92.1,21800.0,9,1866.0,5,MORTGAGE,PERSONAL,0
66,78500.0,552,0.252,0.683,79.0,6900.0,3,12111.0,9,RENT,VENTURE,1
60,48400.0,646,0.245,0.596,77.5,19700.0,3,2963.0,7,MORTGAGE,VENTURE,0
38,60900.0,699,0.149,0.362,70.6,15300.0,0,3856.0,5,RENT,PERSONAL,1
62,91000.0,675,0.421,0.219,90.7,35300.0,4,4135.0,8,MORTGAGE,VENTURE,0
40,28600.0,576,0.198,0.195,86.6,24200.0,5,1750.0,3,OWN,MEDICAL,0
26,39700.0,547,0.246,0.14,89.8,6300.0,7,1859.0,6,RENT,PERSONAL,0
32,78800.0,614,0.326,0.478,59.5,30100.0,1,11658.0,2,MORTGAGE,MEDICAL,1
22,210900.0,730,0.163,0.14,93.2,12600.0,0,6402.0,6,OWN,PERSONAL,0
27,55100.0,788,0.247,0.213,76.5,33600.0,2,3313.0,12,RENT,DEBTCONSOLIDATION,1
36,85400.0,738,0.238,0.398,56.8,4500.0,2,5215.0,5,RENT,DEBTCONSOLIDATION,0
23,56200.0,749,0.439,0.657,66.4,19300.0,6,14612.0,11,RENT,PERSONAL,1
65,192000.0,663,0.096,0.521,76.0,10900.0,1,10891.0,8,OWN,PERSONAL,0
23,21000.0,539,0.054,0.681,73.4,14300.0,0,4337.0,3,MORTGAGE,MEDICAL,1
47,63400.0,635,0.195,0.488,82.2,8300.0,2,3225.0,3,OWN,MEDICAL,0
63,22600.0,650,0.205,0.728,87.5,19000.0,4,2440.0,6,RENT,MEDICAL,1
60,18000.0,632,0.024,0.15,80.6,6900.0,1,843.0,5,MORTGAGE,VENTURE,0
58,71600.0,674,0.228,0.349,76.3,4500.0,0,7626.0,5,RENT,PERSONAL,0
53,65100.0,703,0.027,0.368,83.7,7900.0,2,2242.0,7,MORTGAGE,EDUCATION,0
48,50500.0,733,0.169,0.244,83.9,8000.0,16,3542.0,9,OWN,MEDICAL,0
21,56200.0,649,0.27,0.67,97.2,10700.0,17,4569.0,8,RENT,PERSONAL,0
28,350000.0,527,0.08,0.34,74.7,22000.0,6,46474.0,6,RENT,DEBTCONSOLIDATION,0
57,51300.0,633,0.252,0.624,80.7,7000.0,7,8357.0,6,RENT,VENTURE,1
52,81300.0,673,0.158,0.347,100.0,23200.0,1,1445.0,6,RENT,VENTURE,0
63,40600.0,761,0.207,0.217,67.4,20000.0,2,1083.0,5,RENT,EDUCATION,0
57,71500.0,627,0.25,0.34,77.6,27100.0,4,3169.0,6,RENT,MEDICAL,1
24,51900.0,708,0.185,0.718,71.0,10300.0,6,5086.0,12,RENT,PERSONAL,1
50,46800.0,691,0.268,0.516,67.0,39800.0,0,5916.0,8,RENT,MEDICAL,1
26,178300.0,673,0.241,0.198,84.7,10800.0,3,4306.0,8,RENT,PERSONAL,0
66,121300.0,739,0.297,0.529,98.0,25000.0,0,12479.0,2,RENT,PERSONAL,0
39,65000.0,620,0.032,0.661,100.0,43100.0,5,4755.0,2,RENT,EDUCATION,0
52,18000.0,626,0.359,0.317,81.5,31100.0,7,1617.0,8,RENT,MEDICAL,1
29,48200.0,669,0.188,0.36,88.1,12300.0,8,4321.0,6,RENT,PERSONAL,0
32,303100.0,621,0.107,0.463,88.5,6100.0,6,37897.0,7,MORTGAGE,PERSONAL,0
31,52100.0,708,0.082,0.36,79.5,6800.0,0,7288.0,7,OWN,MEDICAL,0
66,116100.0,616,0.114,0.568,97.4,6700.0,8,12513.0,8,MORTGAGE,VENTURE,0
36,142200.0,686,0.216,0.362,80.0,8300.0,2,6456.0,4,RENT,EDUCATION,1
21,68300.0,662,0.134,0.529,95.0,13000.0,9,14437.0,6,MORTGAGE,DEBTCONSOLIDATION,0
65,36100.0,686,0.305,0.443,77.7,21000.0,1,1125.0,6,OWN,DEBTCONSOLIDATION,1
41,18000.0,635,0.094,0.77,68.2,23100.0,3,4624.0,2,RENT,VENTURE,1
50,90300.0,644,0.239,0.597,68.9,26200.0,4,5755.0,4,RENT,DEBTCONSOLIDATION,1
33,36700.0,677,0.272,0.278,62.6,25100.0,0,2884.0,2,RENT,MEDICAL,1
54,66500.0,685,0.24,0.507,97.2,12300.0,11,7277.0,7,RENT,MEDICAL,0
24,28300.0,669,0.156,0.049,97.3,21100.0,3,477.0,5,MORTGAGE,PERSONAL,0
48,51100.0,797,0.125,0.463,73.4,11100.0,1,7237.0,2,RENT,MEDICAL,1
58,61100.0,595,0.266,0.463,69.2,16500.0,0,3121.0,6,MORTGAGE,MEDICAL,1
51,70300.0,665,0.142,0.202,72.7,11400.0,5,4016.0,9,MORTGAGE,MEDICAL,0
47,30700.0,551,0.148,0.664,84.1,13200.0,0,2568.0,7,RENT,PERSONAL,1
25,122800.0,697,0.142,0.592,70.8,10500.0,2,7942.0,4,MORTGAGE,EDUCATION,0
45,41900.0,586,0.313,0.537,88.6,3800.0,3,1787.0,5,MORTGAGE,DEBTCONSOLIDATION,0
23,21900.0,649,0.278,0.595,78.4,11100.0,1,1170.0,5,RENT,DEBTCONSOLIDATION,1
53,56100.0,642,0.05,0.491,95.0,20400.0,0,8163.0,5,RENT,MEDICAL,1
24,61100.0,691,0.265,0.527,90.1,26000.0,3,12791.0,6,MORTGAGE,EDUCATION,0
45,65900.0,628,0.048,0.12,68.5,18800.0,2,2266.0,6,OWN,VENTURE,0
40,135600.0,625,0.183,0.648,66.9,6800.0,0,26182.0,8,MORTGAGE,EDUCATION,1
54,52000.0,777,0.278,0.545,84.5,9400.0,1,9181.0,4,RENT,MEDICAL,1
46,55700.0,691,0.166,0.179,79.8,4300.0,3,3601.0,3,RENT,DEBTCONSOLIDATION,0
25,30900.0,627,0.024,0.431,97.3,21500.0,0,1914.0,5,MORTGAGE,PERSONAL,0
55,98000.0,651,0.349,0.311,86.7,7200.0,13,7973.0,8,OWN,VENTURE,0
48,66900.0,793,0.315,0.245,76.5,17300.0,7,2062.0,6,RENT,DEBTCONSOLIDATION,1
49,46500.0,652,0.194,0.831,100.0,18300.0,1,9041.0,7,RENT,PERSONAL,1
29,19100.0,618,0.209,0.472,76.9,7200.0,1,1109.0,9,MORTGAGE,PERSONAL,0
58,142400.0,618,0.289,0.348,65.9,16200.0,10,3588.0,7,MORTGAGE,VENTURE,0
26,28700.0,628,0.076,0.238,79.5,47400.0,2,553.0,7,OWN,EDUCATION,1
39,42000.0,625,0.1,0.41,72.3,10500.0,9,6745.0,7,RENT,PERSONAL,0
64,74200.0,574,0.148,0.314,93.8,28500.0,6,1214.0,10,RENT,MEDICAL,0
31,29200.0,585,0.535,0.391,68.4,16100.0,0,3329.0,8,RENT,DEBTCONSOLIDATION,1
